date,county,maxtempF,mintempF,avgtempF,totalSnow,humid,wind,precip,q_avgtempF,q_avghumid,q_sumprecip,sunHour,FIRE_NAME,CAUSE,lat,long,GIS_ACRES
2008-07,Los Angeles County,87.58064516129032,59.064516129032256,79.25806451612904,0.0,51.80645161290322,4.774193548387097,0.0064516129032258,42.46702508960573,62.71433691756272,0.4408602150537632,13.96451612903226,BLUFF,16.0,34.20000000000002,-118.2600000000001,0.29845303
2008-07,Los Angeles County,87.58064516129032,59.064516129032256,79.25806451612904,0.0,51.80645161290322,4.774193548387097,0.0064516129032258,42.46702508960573,62.71433691756272,0.4408602150537632,13.96451612903226,MALIBU,15.0,34.20000000000002,-118.2600000000001,50.82349
2008-07,Kern County,100.51612903225806,53.67741935483871,86.90322580645162,0.0,24.83870967741936,5.548387096774194,0.0,29.062211981566826,90.67281105990784,0.8093317972350229,14.093548387096778,SILVER QUEEN,14.0,35.35,-118.73,42.952873
2008-07,Kern County,100.51612903225806,53.67741935483871,86.90322580645162,0.0,24.83870967741936,5.548387096774194,0.0,29.062211981566826,90.67281105990784,0.8093317972350229,14.093548387096778,SODA,3.0,35.35,-118.73,46.294048
2008-08,Los Angeles County,88.58064516129032,61.2258064516129,80.06451612903226,0.0,52.12903225806452,4.419354838709677,0.0,60.02222222222222,49.03261648745521,0.0877419354838708,11.600000000000003,LOST,8.0,34.20000000000002,-118.2600000000001,167.1212
2008-08,Los Angeles County,88.58064516129032,61.2258064516129,80.06451612903226,0.0,52.12903225806452,4.419354838709677,0.0,60.02222222222222,49.03261648745521,0.0877419354838708,11.600000000000003,TOPANGA,10.0,34.20000000000002,-118.2600000000001,1.0062429
2008-08,Los Angeles County,88.58064516129032,61.2258064516129,80.06451612903226,0.0,52.12903225806452,4.419354838709677,0.0,60.02222222222222,49.03261648745521,0.0877419354838708,11.600000000000003,SOUTH,9.0,34.20000000000002,-118.2600000000001,133.4808
2008-09,Los Angeles County,88.13333333333334,61.5,78.86666666666666,0.0,48.46666666666667,4.633333333333334,0.0,73.97025089605735,38.00788530465951,0.1008602150537633,11.6,D,14.0,34.20000000000002,-118.26000000000008,64.276672
2008-09,Los Angeles County,88.13333333333334,61.5,78.86666666666666,0.0,48.46666666666667,4.633333333333334,0.0,73.97025089605735,38.00788530465951,0.1008602150537633,11.6,KANAN,14.0,34.20000000000002,-118.26000000000008,2.0198438
2008-09,Los Angeles County,88.13333333333334,61.5,78.86666666666666,0.0,48.46666666666667,4.633333333333334,0.0,73.97025089605735,38.00788530465951,0.1008602150537633,11.6,BURRO,14.0,34.20000000000002,-118.26000000000008,29.961874
2008-09,Los Angeles County,88.13333333333334,61.5,78.86666666666666,0.0,48.46666666666667,4.633333333333334,0.0,73.97025089605735,38.00788530465951,0.1008602150537633,11.6,PAINT,2.0,34.20000000000002,-118.26000000000008,32.219246
2008-09,Kern County,96.03333333333332,51.43333333333333,79.83333333333333,0.0,24.966666666666665,4.266666666666667,0.0,55.90573476702508,43.77311827956991,0.2233333333333333,11.6,RANCHERIA,1.0,35.35000000000001,-118.73,24.809374
2008-09,Kern County,96.03333333333332,51.43333333333333,79.83333333333333,0.0,24.966666666666665,4.266666666666667,0.0,55.90573476702508,43.77311827956991,0.2233333333333333,11.6,COPUS,14.0,35.35000000000001,-118.73,31.725477
2008-10,Los Angeles County,84.0,56.38709677419355,72.45161290322581,0.0,36.25806451612903,5.709677419354839,0.0,57.39677419354839,73.08351254480287,0.86505376344086,11.167741935483866,SESNON,14.0,34.20000000000002,-118.2600000000001,14701.308
2008-10,Los Angeles County,84.0,56.38709677419355,72.45161290322581,0.0,36.25806451612903,5.709677419354839,0.0,57.39677419354839,73.08351254480287,0.86505376344086,11.167741935483866,SEPULVEDA,14.0,34.20000000000002,-118.2600000000001,64.815742
2008-10,Los Angeles County,84.0,56.38709677419355,72.45161290322581,0.0,36.25806451612903,5.709677419354839,0.0,57.39677419354839,73.08351254480287,0.86505376344086,11.167741935483866,OCEAN,14.0,34.20000000000002,-118.2600000000001,1.9909252
2008-10,Los Angeles County,84.0,56.38709677419355,72.45161290322581,0.0,36.25806451612903,5.709677419354839,0.0,57.39677419354839,73.08351254480287,0.86505376344086,11.167741935483866,CROSSOVER,10.0,34.20000000000002,-118.2600000000001,42.463573
2008-10,Los Angeles County,84.0,56.38709677419355,72.45161290322581,0.0,36.25806451612903,5.709677419354839,0.0,57.39677419354839,73.08351254480287,0.86505376344086,11.167741935483866,MAREK,14.0,34.20000000000002,-118.2600000000001,4573.8008
2008-11,Los Angeles County,76.43333333333334,51.5,65.86666666666666,0.0,47.3,5.633333333333334,0.04,78.46594982078852,46.609318996415766,0.0162365591397848,8.376666666666663,YELLOW HILL,14.0,34.20000000000002,-118.26000000000008,1.7812539
2008-11,Los Angeles County,76.43333333333334,51.5,65.86666666666666,0.0,47.3,5.633333333333334,0.04,78.46594982078852,46.609318996415766,0.0162365591397848,8.376666666666663,SAYRE,14.0,34.20000000000002,-118.26000000000008,11260.188
2008-12,Los Angeles County,62.2258064516129,43.25806451612903,53.774193548387096,0.0,61.45161290322581,6.064516129032258,0.1451612903225806,83.85376344086022,41.52544802867384,-8.326672684688674e-17,8.054838709677416,GRANDE,14.0,34.20000000000002,-118.2600000000001,15.268284
2009-04,Kern County,73.66666666666667,33.766666666666666,60.0,0.0,41.16666666666666,6.2,0.0033333333333333,49.30798771121352,79.25307219662058,1.3198156682027649,11.55666666666667,BRECKENRIDGE,14.0,35.35000000000001,-118.73,14.439046
2009-05,Los Angeles County,80.29032258064517,53.29032258064516,71.87096774193549,0.0,54.80645161290322,5.451612903225806,0.0,75.05304659498206,36.35448028673835,0.0364516129032259,13.754838709677424,STEEP,2.0,34.20000000000002,-118.2600000000001,29.461372
2009-05,Los Angeles County,80.29032258064517,53.29032258064516,71.87096774193549,0.0,54.80645161290322,5.451612903225806,0.0,75.05304659498206,36.35448028673835,0.0364516129032259,13.754838709677424,VALLEY,3.0,34.20000000000002,-118.2600000000001,130.80386
2009-05,Los Angeles County,80.29032258064517,53.29032258064516,71.87096774193549,0.0,54.80645161290322,5.451612903225806,0.0,75.05304659498206,36.35448028673835,0.0364516129032259,13.754838709677424,GRAVE,14.0,34.20000000000002,-118.2600000000001,262.08893
2009-05,Los Angeles County,80.29032258064517,53.29032258064516,71.87096774193549,0.0,54.80645161290322,5.451612903225806,0.0,75.05304659498206,36.35448028673835,0.0364516129032259,13.754838709677424,EE RANCH,2.0,34.20000000000002,-118.2600000000001,20.132765
2009-05,Kern County,88.87096774193549,48.16129032258065,75.83870967741936,0.0,37.16129032258065,5.548387096774194,0.0032258064516129,66.8021505376344,49.38458781362007,0.0097849462365591,13.867741935483876,BITTER,10.0,35.35,-118.73,353.00284
2009-05,Kern County,88.87096774193549,48.16129032258065,75.83870967741936,0.0,37.16129032258065,5.548387096774194,0.0032258064516129,66.8021505376344,49.38458781362007,0.0097849462365591,13.867741935483876,FRANK,2.0,35.35,-118.73,168.59152
2009-05,Kern County,88.87096774193549,48.16129032258065,75.83870967741936,0.0,37.16129032258065,5.548387096774194,0.0032258064516129,66.8021505376344,49.38458781362007,0.0097849462365591,13.867741935483876,KECKS,14.0,35.35,-118.73,29.514509
2009-05,Kern County,88.87096774193549,48.16129032258065,75.83870967741936,0.0,37.16129032258065,5.548387096774194,0.0032258064516129,66.8021505376344,49.38458781362007,0.0097849462365591,13.867741935483876,OAK,11.0,35.35,-118.73,30.854942
2009-05,Kern County,88.87096774193549,48.16129032258065,75.83870967741936,0.0,37.16129032258065,5.548387096774194,0.0032258064516129,66.8021505376344,49.38458781362007,0.0097849462365591,13.867741935483876,ROUND,10.0,35.35,-118.73,89.265854
2009-06,Los Angeles County,76.96666666666667,51.53333333333333,69.2,0.0,66.16666666666667,5.566666666666666,0.0,49.15937019969277,46.90130568356373,0.0766129032258064,14.066666666666666,TERREBONNE,1.0,34.20000000000002,-118.26000000000008,19.085573
2009-06,Los Angeles County,76.96666666666667,51.53333333333333,69.2,0.0,66.16666666666667,5.566666666666666,0.0,49.15937019969277,46.90130568356373,0.0766129032258064,14.066666666666666,G,14.0,34.20000000000002,-118.26000000000008,215.08325
2009-06,Los Angeles County,76.96666666666667,51.53333333333333,69.2,0.0,66.16666666666667,5.566666666666666,0.0,49.15937019969277,46.90130568356373,0.0766129032258064,14.066666666666666,STATE PARK,14.0,34.20000000000002,-118.26000000000008,141.55272
2009-06,Kern County,87.9,43.16666666666666,74.56666666666666,0.0,42.266666666666666,5.733333333333333,0.0033333333333333,58.1931899641577,50.48888888888888,0.1040860215053762,14.323333333333332,BLUE,10.0,35.35000000000001,-118.73,17.202114
2009-06,Kern County,87.9,43.16666666666666,74.56666666666666,0.0,42.266666666666666,5.733333333333333,0.0033333333333333,58.1931899641577,50.48888888888888,0.1040860215053762,14.323333333333332,PARKWAY,11.0,35.35000000000001,-118.73,689.9021
2009-06,Kern County,87.9,43.16666666666666,74.56666666666666,0.0,42.266666666666666,5.733333333333333,0.0033333333333333,58.1931899641577,50.48888888888888,0.1040860215053762,14.323333333333332,ROCKY,15.0,35.35000000000001,-118.73,188.38551
2009-06,Kern County,87.9,43.16666666666666,74.56666666666666,0.0,42.266666666666666,5.733333333333333,0.0033333333333333,58.1931899641577,50.48888888888888,0.1040860215053762,14.323333333333332,ROUND,10.0,35.35000000000001,-118.73,277.98856
2009-06,Kern County,87.9,43.16666666666666,74.56666666666666,0.0,42.266666666666666,5.733333333333333,0.0033333333333333,58.1931899641577,50.48888888888888,0.1040860215053762,14.323333333333332,SLUMP,14.0,35.35000000000001,-118.73,50.109375
2009-07,Los Angeles County,89.09677419354838,60.25806451612903,80.61290322580645,0.0,51.12903225806452,5.032258064516129,0.0,57.56164874551971,50.71254480286737,0.1266666666666666,13.977419354838712,ISLAND,2.0,34.20000000000002,-118.2600000000001,61.4799
2009-07,Los Angeles County,89.09677419354838,60.25806451612903,80.61290322580645,0.0,51.12903225806452,5.032258064516129,0.0,57.56164874551971,50.71254480286737,0.1266666666666666,13.977419354838712,TUJUNGA,1.0,34.20000000000002,-118.2600000000001,210.56354
2009-07,Los Angeles County,89.09677419354838,60.25806451612903,80.61290322580645,0.0,51.12903225806452,5.032258064516129,0.0,57.56164874551971,50.71254480286737,0.1266666666666666,13.977419354838712,OSITO,2.0,34.20000000000002,-118.2600000000001,332.03519
